"","edgeuid","month","total_trips"
"9268",153665979,"September",890
"9269",153665980,"June",130
"9270",153665981,"June",440
"9271",153665982,"June",70
"9272",153665983,"June",475
"9273",153665984,"June",410
"9274",153665985,"June",50
"9275",153665986,"June",40
"9276",153665987,"June",655
"9277",153665988,"June",200
"9278",153665988,"September",405
"9279",153665989,"June",580
"9280",153665990,"June",180
"9281",153665991,"June",225
"9282",153665991,"September",600
"9283",153665992,"June",75
"9284",153665993,"June",760
"9285",153665994,"June",735
"9286",153665995,"June",145
"9287",153665996,"June",15
"9288",153665997,"June",845
"9289",153665998,"June",60
"9290",153665999,"June",635
"9291",153666000,"June",45
"9292",153666001,"June",675
"9293",153666002,"June",200
"9294",153666003,"June",510
"9295",153666004,"June",130
"9296",153666005,"June",705
"9297",153666006,"June",20
"9298",153666007,"June",875
"9299",153666008,"June",140
"9300",153666008,"September",375
"9301",153666009,"June",655
"9302",153666010,"June",5
"9303",153666011,"June",915
"9304",153666013,"June",940
"9305",153666014,"June",45
"9306",153666014,"September",175
"9307",153666015,"June",780
"9308",153666016,"June",110
"9309",153666017,"June",70
"9310",153666017,"September",245
"9311",153666018,"June",895
"9312",153666019,"June",60
"9313",153666020,"June",960
"9314",153666021,"June",90
"9315",153666022,"June",755
"9316",153666023,"June",85
"9317",153666024,"June",800
"9318",153666027,"June",1175
"9319",153666028,"June",330
"9320",153666029,"June",520
"9321",153666029,"September",1065
"9322",153666030,"June",780
"9323",153666031,"June",45
"9324",153666032,"June",180
"9325",153666032,"September",315
"9326",153666033,"June",630
"9327",153666034,"June",115
"9328",153666034,"September",210
"9329",153666035,"June",920
"9330",153666036,"June",105
"9331",153666036,"September",355
"9332",153666037,"June",20
"9333",153666038,"June",1025
"9334",153666038,"September",1625
"9335",153666039,"June",10
"9336",153666040,"June",1055
"9337",153666041,"June",110
"9338",153666042,"June",770
"9339",153666043,"June",160
"9340",153666044,"June",605
"9341",153666044,"September",1110
"9342",153666045,"June",15
"9343",153666045,"September",165
"9344",153666046,"June",865
"9345",153666047,"June",155
"9346",153666048,"June",805
"9347",153666049,"June",55
"9348",153666050,"June",865
"9349",153666051,"June",10
"9350",153666052,"June",930
"9351",153666053,"June",220
"9352",153666054,"June",650
"9353",153666055,"June",40
"9354",153666056,"June",970
"9355",153666057,"June",25
"9356",153666058,"June",990
"9357",153666058,"September",1685
"9358",153666059,"June",45
"9359",153666060,"June",925
"9360",153666061,"June",5
"9361",153666062,"June",1075
"9362",153666063,"June",185
"9363",153666064,"June",750
"9364",153666064,"September",1345
"9365",153666066,"June",75
"9366",153666066,"September",250
"9367",153666067,"June",880
"9368",153666068,"June",10
"9369",153666069,"June",1040
"9370",153666069,"September",1655
"9371",153666070,"June",90
"9372",153666071,"June",735
"9373",153666072,"June",260
"9374",153666073,"June",470
"9375",153666074,"June",5
"9376",153666075,"June",50
"9377",153666076,"June",30
"9378",153666077,"June",10
"9379",153666078,"June",35
"9380",153666079,"June",70
"9381",153666079,"September",65
"9382",153666080,"June",20
"9383",153666081,"June",1085
"9384",153666082,"June",30
"9385",153666083,"June",1040
"9386",153666084,"June",100
"9387",153666084,"September",355
"9388",153666087,"June",20
"9389",153666088,"June",5
"9390",153666089,"June",10
"9391",153666090,"June",55
"9392",153666093,"June",5
"9393",153666093,"September",5
"9394",153666095,"June",10
"9395",153666097,"September",5
"9396",153666100,"June",5
"9397",153666101,"June",5
"9398",153666105,"September",15
"9399",153666115,"June",5
"9400",153666118,"June",65
"9401",153666119,"June",40
"9402",153666121,"June",60
"9403",153666122,"June",65
"9404",153666125,"June",5
"9405",153666127,"June",75
"9406",153666131,"June",5
"9407",153666132,"June",5
"9408",153666135,"June",5
"9409",153666137,"June",85
"9410",153666141,"June",10
"9411",153666142,"June",5
"9412",153666153,"June",70
"9413",153666157,"June",115
"9414",153666161,"June",130
"9415",153666163,"June",120
"9416",153666164,"June",80
"9417",153666165,"June",65
"9418",153666166,"June",270
"9419",153666167,"June",125
"9420",153666169,"June",125
"9421",153666169,"September",65
"9422",153666173,"June",300
"9423",153666174,"June",5
"9424",153666177,"June",5
"9425",153666179,"June",275
"9426",153666180,"June",5
"9427",153666181,"June",130
"9428",153666182,"June",190
"9429",153666183,"June",240
"9430",153666185,"June",85
"9431",153666198,"June",280
"9432",153666200,"June",280
"9433",153666200,"September",590
"9434",153666204,"June",285
"9435",153666211,"June",295
"9436",153666216,"June",295
"9437",153666217,"June",100
"9438",153666218,"June",5
"9439",153666221,"June",10
"9440",153666222,"June",5
"9441",153666224,"June",280
"9442",153666225,"June",25
"9443",153666227,"June",10
"9444",153666228,"June",30
"9445",153666229,"June",5
"9446",153666230,"June",115
"9447",153666231,"June",5
"9448",153666233,"June",325
"9449",153666234,"June",350
"9450",153666235,"June",5
"9451",153666237,"June",1360
"9452",153666237,"September",2160
"9453",153666238,"June",405
"9454",153666239,"June",50
"9455",153666240,"June",395
"9456",153666241,"June",490
"9457",153666242,"June",545
"9458",153666242,"September",900
"9459",153666243,"June",45
"9460",153666244,"June",45
"9461",153666245,"June",30
"9462",153666246,"June",15
"9463",153666247,"June",5
"9464",153666250,"June",125
"9465",153666250,"September",100
"9466",153666251,"June",115
"9467",153666257,"June",120
"9468",153666259,"June",605
"9469",153666260,"June",60
"9470",153666261,"June",560
"9471",153666262,"June",285
"9472",153666262,"September",375
"9473",153666263,"June",200
"9474",153666264,"June",40
"9475",153666265,"June",25
"9476",153666268,"June",20
"9477",153666269,"June",130
"9478",153666270,"June",80
"9479",153666271,"June",60
"9480",153666273,"June",40
"9481",153666274,"June",150
"9482",153666274,"September",90
"9483",153666275,"June",10
"9484",153666276,"June",5
"9485",153666317,"June",130
"9486",153666319,"June",130
"9487",153666338,"June",135
"9488",153666340,"June",1340
"9489",153666343,"June",135
"9490",153666344,"June",135
"9491",153666344,"September",80
"9492",153666349,"June",150
"9493",153666351,"June",205
"9494",153666353,"June",1035
"9495",153666354,"June",185
"9496",153666354,"September",30
"9497",153666355,"June",280
"9498",153666355,"September",45
"9499",153666356,"June",235
"9500",153666372,"June",75
"9501",153666374,"June",320
"9502",153666375,"June",325
"9503",153666376,"June",205
"9504",153666377,"June",40
"9505",153666378,"June",55
"9506",153666380,"June",30
"9507",153666381,"June",5
"9508",153666382,"June",20
"9509",153666384,"June",230
"9510",153666384,"September",80
"9511",153666385,"September",10
"9512",153666386,"June",235
"9513",153666388,"June",200
"9514",153666390,"June",200
"9515",153666390,"September",70
"9516",153666391,"June",165
"9517",153666396,"June",5
"9518",153666397,"June",5
"9519",153666399,"June",15
"9520",153666400,"June",20
"9521",153666401,"June",195
"9522",153666402,"June",5
"9523",153666408,"June",5
"9524",153666409,"June",5
"9525",153666410,"June",5
"9526",153666416,"June",5
"9527",153666417,"June",5
"9528",153666421,"June",5
"9529",153666422,"June",5
"9530",153666423,"June",5
"9531",153666424,"June",20
"9532",153666426,"June",20
"9533",153666427,"June",20
"9534",153666428,"June",5
"9535",153666430,"June",20
"9536",153666430,"September",205
"9537",153666431,"June",5
"9538",153666432,"June",115
"9539",153666433,"June",115
"9540",153666434,"June",85
"9541",153666435,"June",5
"9542",153666436,"June",200
"9543",153666437,"June",115
"9544",153666438,"June",15
"9545",153666439,"June",10
"9546",153666441,"June",135
"9547",153666442,"June",135
"9548",153666443,"June",135
"9549",153666445,"June",15
"9550",153666446,"June",15
"9551",153666446,"September",35
"9552",153666449,"June",120
"9553",153666450,"June",25
"9554",153666450,"September",40
"9555",153666451,"June",5
"9556",153666452,"June",110
"9557",153666453,"June",115
"9558",153666464,"September",5
"9559",153666465,"September",5
"9560",153666467,"September",5
"9561",153666487,"June",115
"9562",153666488,"June",110
"9563",153666489,"June",185
"9564",153666490,"September",10
"9565",153666491,"June",105
"9566",153666493,"June",120
"9567",153666494,"June",185
"9568",153666498,"June",100
"9569",153666499,"June",100
"9570",153666503,"September",5
"9571",153666506,"June",100
"9572",153666507,"June",165
"9573",153666523,"June",5
"9574",153666527,"June",5
"9575",153666528,"June",5
"9576",153666530,"June",5
"9577",153666536,"June",5
"9578",153666539,"June",5
"9579",153666544,"June",5
"9580",153666544,"September",10
"9581",153666549,"June",5
"9582",153666554,"June",5
"9583",153666555,"June",5
"9584",153666556,"June",5
"9585",153666557,"June",5
"9586",153666558,"June",5
"9587",153666561,"June",5
"9588",153666568,"June",5
"9589",153666572,"June",5
"9590",153666616,"June",5
"9591",153666617,"June",5
"9592",153666623,"June",10
"9593",153666625,"June",10
"9594",153666628,"June",10
"9595",153666629,"June",10
"9596",153666631,"June",5
"9597",153666632,"June",10
"9598",153666633,"June",10
"9599",153666635,"June",15
"9600",153666636,"June",25
"9601",153666637,"June",5
"9602",153666638,"June",5
"9603",153666639,"June",25
"9604",153666641,"June",35
"9605",153666643,"June",5
"9606",153666645,"June",5
"9607",153666645,"September",5
"9608",153666649,"June",25
"9609",153666650,"June",15
"9610",153666651,"June",15
"9611",153666652,"June",20
"9612",153666653,"June",25
"9613",153666654,"June",20
"9614",153666655,"June",20
"9615",153666661,"June",10
"9616",153666663,"June",5
"9617",153666664,"June",5
"9618",153666665,"June",15
"9619",153666666,"June",5
"9620",153666667,"June",5
"9621",153666667,"September",5
"9622",153666668,"June",10
"9623",153666669,"June",30
"9624",153666669,"September",30
"9625",153666670,"June",30
"9626",153666671,"June",5
"9627",153666672,"June",35
"9628",153666673,"June",5
"9629",153666674,"June",10
"9630",153666676,"June",5
"9631",153666680,"June",20
"9632",153666681,"June",20
"9633",153666682,"June",20
"9634",153666688,"June",15
"9635",153666700,"June",10
"9636",153666700,"September",20
"9637",153666701,"June",5
"9638",153666702,"June",15
"9639",153666710,"June",20
"9640",153666711,"June",25
"9641",153666711,"September",15
"9642",153666713,"June",20
"9643",153666723,"September",5
"9644",153666753,"June",20
"9645",153666771,"June",20
"9646",153666772,"June",20
"9647",153666772,"September",25
"9648",153666773,"June",25
"9649",153666774,"June",15
"9650",153666775,"June",50
"9651",153666776,"June",20
"9652",153666777,"June",20
"9653",153666780,"June",25
"9654",153666785,"June",15
"9655",153666785,"September",35
"9656",153666787,"June",15
"9657",153666790,"June",15
"9658",153666816,"September",5
"9659",153666852,"September",25
"9660",153666857,"June",5
"9661",153666857,"September",15
"9662",153666859,"June",10
"9663",153666875,"June",10
"9664",153666875,"September",15
"9665",153666877,"June",10
"9666",153666878,"June",5
"9667",153666878,"September",5
"9668",153666879,"June",10
"9669",153666887,"June",5
"9670",153666893,"June",5
"9671",153666893,"September",15
"9672",153666894,"June",5
"9673",153666902,"June",80
"9674",153666903,"June",85
"9675",153666907,"June",75
"9676",153666909,"June",80
"9677",153666912,"June",75
"9678",153666914,"June",80
"9679",153666917,"June",10
"9680",153666918,"June",10
"9681",153666919,"June",10
"9682",153666919,"September",10
"9683",153666920,"June",60
"9684",153666922,"June",60
"9685",153666924,"June",60
"9686",153666925,"June",55
"9687",153666927,"June",85
"9688",153666927,"September",115
"9689",153666928,"June",85
"9690",153666929,"June",160
"9691",153666930,"June",40
"9692",153666930,"September",5
"9693",153666931,"June",85
"9694",153666932,"June",80
"9695",153666935,"June",30
"9696",153666937,"June",15
"9697",153666938,"June",15
"9698",153666940,"June",15
"9699",153666943,"June",15
"9700",153666943,"September",50
"9701",153666945,"June",75
"9702",153666947,"June",75
"9703",153666948,"June",60
"9704",153666949,"June",60
"9705",153666951,"June",60
"9706",153666952,"June",65
"9707",153666957,"June",75
"9708",153666958,"June",70
"9709",153666960,"June",70
"9710",153666970,"June",65
"9711",153666993,"June",25
"9712",153666997,"June",65
"9713",153666998,"June",65
"9714",153667000,"June",70
"9715",153667001,"September",5
"9716",153667003,"June",70
"9717",153667004,"June",70
"9718",153667004,"September",145
"9719",153667010,"June",70
"9720",153667012,"June",70
"9721",153667013,"June",70
"9722",153667014,"June",75
"9723",153667015,"June",15
"9724",153667018,"June",5
"9725",153667019,"June",5
"9726",153667019,"September",15
"9727",153667020,"September",20
"9728",153667021,"June",70
"9729",153667022,"June",75
"9730",153667026,"September",20
"9731",153667031,"June",5
"9732",153667032,"June",75
"9733",153667034,"June",5
"9734",153667035,"June",65
"9735",153667035,"September",15
"9736",153667037,"September",15
"9737",153667038,"June",70
"9738",153667039,"June",70
"9739",153667044,"June",5
"9740",153667046,"June",5
"9741",153667047,"June",5
"9742",153667048,"June",20
"9743",153667049,"June",10
"9744",153667050,"June",60
"9745",153667056,"June",70
"9746",153667058,"June",5
"9747",153667059,"June",70
"9748",153667060,"June",70
"9749",153667061,"June",10
"9750",153667062,"June",10
"9751",153667063,"June",80
"9752",153667067,"June",45
"9753",153667068,"June",65
"9754",153667069,"June",65
"9755",153667070,"June",5
"9756",153667072,"June",70
"9757",153667073,"June",5
"9758",153667075,"June",105
"9759",153667076,"June",5
"9760",153667079,"June",40
"9761",153667081,"June",35
"9762",153667082,"June",40
"9763",153667083,"June",50
"9764",153667083,"September",15
"9765",153667084,"June",50
"9766",153667089,"June",20
"9767",153667090,"June",15
"9768",153667091,"June",45
"9769",153667092,"June",45
"9770",153667092,"September",45
"9771",153667094,"June",45
"9772",153667098,"June",15
"9773",153667100,"June",5
"9774",153667101,"June",20
"9775",153667106,"June",30
"9776",153667110,"June",10
"9777",153667111,"June",20
"9778",153667112,"June",10
"9779",153667115,"June",10
"9780",153667124,"June",10
"9781",153667127,"June",10
"9782",153667138,"June",45
"9783",153667140,"June",10
"9784",153667141,"June",10
"9785",153667144,"June",455
"9786",153667144,"September",25
"9787",153667145,"June",455
"9788",153667148,"June",410
"9789",153667149,"June",415
"9790",153667150,"June",445
"9791",153667153,"June",445
"9792",153667155,"June",5
"9793",153667162,"June",415
"9794",153667163,"June",420
"9795",153667163,"September",15
"9796",153667167,"June",435
"9797",153667170,"June",420
"9798",153667171,"June",370
"9799",153667172,"June",435
"9800",153667173,"June",405
"9801",153667173,"September",10
"9802",153667174,"June",415
"9803",153667184,"September",15
"9804",153667188,"June",415
"9805",153667220,"June",100
"9806",153667220,"September",75
"9807",153667222,"June",95
"9808",153667224,"June",95
"9809",153667226,"June",75
"9810",153667227,"June",35
"9811",153667229,"June",35
