"","edgeuid","median_average_speed"
"31501",153716453,1.16
"31502",153716467,1.25
"31503",153716469,0.56
"31504",153716477,3.66
"31505",153716478,0.615
"31506",153716479,0.785
"31507",153716481,0.975
"31508",153716482,1.31
"31509",153716483,0.565
"31510",153716486,0.52
"31511",153716491,1.31
"31512",153716492,0.77
"31513",153716494,2.34
"31514",153716495,0.74
"31515",153716499,0.765
"31516",153716500,1.68
"31517",153716501,0.39
"31518",153716502,0.86
"31519",153716505,0.44
"31520",153716506,0.545
"31521",153716509,0.54
"31522",153716511,1.255
"31523",153716512,0.43
"31524",153716528,1.07
"31525",153716530,1.525
"31526",153716534,3.25
"31527",153716544,2.56
"31528",153716547,1.04
"31529",153716548,1.285
"31530",153716551,2.845
"31531",153716552,3.42
"31532",153716553,3.345
"31533",153716554,2.12
"31534",153716555,2.91
"31535",153716556,3.15
"31536",153716557,1.06
"31537",153716563,1.925
"31538",153716564,2.65
"31539",153716565,1.99
"31540",153716567,1.13
"31541",153716570,1.92
"31542",153716571,1.53
"31543",153716572,1.37
"31544",153716573,2.68
"31545",153716574,1.625
"31546",153716581,1.85
"31547",153716582,1.9
"31548",153716587,1.7
"31549",153716589,2.18
"31550",153716591,2.93
"31551",153716592,1.65
"31552",153716597,1.07
"31553",153716599,1.34
"31554",153716601,0.19
"31555",153716602,1.46
"31556",153716604,1.49
"31557",153716606,1.42
"31558",153716612,2.385
"31559",153716613,1.78
"31560",153716616,9.425
"31561",153716617,2.12
"31562",153716618,2.665
"31563",153716619,0.92
"31564",153716620,0.8
"31565",153716622,1.715
"31566",153716623,1.115
"31567",153716624,1.22
"31568",153716625,0.085
"31569",153716627,1.335
"31570",153716629,1.015
"31571",153716632,1.28
"31572",153716633,0.12
"31573",153716634,11.135
"31574",153716635,0.1
"31575",153716645,1.685
"31576",153716701,9.73
"31577",153716703,0.675
"31578",153716704,0.73
"31579",153716706,0.46
"31580",153716707,0.37
"31581",153716715,2.7
"31582",153716716,2.49
"31583",153716718,2.04
"31584",153716731,1.8
"31585",153716732,0.79
"31586",153716733,0.94
"31587",153716734,4.325
"31588",153716735,3.06
"31589",153716736,3.04
"31590",153716737,3.18
"31591",153716738,1.39
"31592",153716739,3.48
"31593",153716742,0.46
"31594",153716743,1.14
"31595",153716745,1.945
"31596",153716746,2.91
"31597",153716747,1.29
"31598",153716750,1.065
"31599",153716751,2.97
"31600",153716752,2.29
"31601",153716753,2.43
"31602",153716766,1.4
"31603",153716778,1.25
"31604",153716780,1.14
"31605",153716787,2.07
"31606",153716788,2.35
"31607",153716791,4.06
"31608",153716793,0.98
"31609",153716796,2.33
"31610",153716798,2.99
"31611",153716801,3.38
"31612",153716802,2.64
"31613",153716803,3.72
"31614",153716805,2.6
"31615",153716806,6.27
"31616",153716808,2.64
"31617",153716810,1.37
"31618",153716816,2.48
"31619",153716818,1.87
"31620",153716823,2.07
"31621",153716832,0.07
"31622",153716958,0.685
"31623",153716959,3.755
"31624",153716960,2.23
"31625",153716961,2.66
"31626",153716964,2.13
"31627",153716966,1.12
"31628",153717208,2.98
"31629",153717209,7.52
"31630",153717211,2.88
"31631",153717214,3.5
"31632",153717215,2.7
"31633",153717216,2.6325
"31634",153717224,2.63
"31635",153717225,3.13
"31636",153717233,2.8175
"31637",153717237,2.215
"31638",153717238,2.97
"31639",153717357,3.34
"31640",153717358,3.28
"31641",153717359,5.04
"31642",153717360,2.24
"31643",153717375,2.9
"31644",153717376,3.35
"31645",153717381,3.2
"31646",153717382,2.96
"31647",153717385,2.96
"31648",153717387,3.12
"31649",153717388,2.14
"31650",153717395,3.08
"31651",153717411,4.91
"31652",153717412,0
"31653",153717416,2.68
"31654",153717418,2.63
"31655",153717422,7.85
"31656",153717426,2.9025
"31657",153717427,1.7875
"31658",153717428,2.38
"31659",153717429,3.33
"31660",153717431,3.16
"31661",153717432,2.87
"31662",153717433,3.45
"31663",153717516,2.68
"31664",153717517,3.06
"31665",153717529,5.65
"31666",153717539,3.23
"31667",153717541,5.62
"31668",153717569,3.13
"31669",153717570,2.78
"31670",153717571,2.91
"31671",153717572,2.71
"31672",153717573,3.76
"31673",153717574,3.51
"31674",153717576,2.89
"31675",153717577,2.69
"31676",153717578,3.665
"31677",153717580,4.13
"31678",153717581,3.36
"31679",153717583,2.7625
"31680",153717584,2.835
"31681",153717585,2.84
"31682",153717586,0
"31683",153717587,0
"31684",153717588,3.31
"31685",153717589,3.15
"31686",153717590,2.7
"31687",153717591,2.13
"31688",153717592,2.78
"31689",153717593,2.91
"31690",153717594,3.08
"31691",153717595,3.03
"31692",153717596,1.88
"31693",153717597,2.24
"31694",153717611,1.82
"31695",153717612,1.96
"31696",153717614,2.56
"31697",153717615,1.475
"31698",153717695,2.81
"31699",153717719,2.75
"31700",153717720,3.65
"31701",153717721,3.11
"31702",153717722,3.08
"31703",153717723,2.76
"31704",153717724,3.15
"31705",153717725,2.16
"31706",153717726,2.77
"31707",153717728,0.885
"31708",153717729,12.02
"31709",153717731,2.63
"31710",153717732,2.81
"31711",153717733,3.02
"31712",153717734,3.015
"31713",153717735,3.105
"31714",153717736,2.665
"31715",153717740,5.395
"31716",153717741,2
"31717",153717742,3
"31718",153717743,2.46
"31719",153717744,2.94
"31720",153717745,2.575
"31721",153717765,2.915
"31722",153717768,0
"31723",153717771,0
"31724",153717776,0
"31725",153717777,1.25
"31726",153717795,1.015
"31727",153717797,1.18
"31728",153717799,2.73
"31729",153717800,2.36
"31730",153717808,1.46
"31731",153717810,1.44
"31732",153717812,2
"31733",153717820,2.53
"31734",153717825,2.835
"31735",153717826,2.57
"31736",153717827,2.5
"31737",153717828,2.775
"31738",153717829,2.96
"31739",153717833,1.49
"31740",153717834,1.3
"31741",153717838,2.63
"31742",153717840,2.33
"31743",153717841,2.6
"31744",153717846,1.99
"31745",153717850,2.26
"31746",153717852,2.465
"31747",153717855,3.85
"31748",153717856,1.68
"31749",153717863,1.89
"31750",153717868,2.005
"31751",153717875,2.5
"31752",153717876,2.215
"31753",153717877,2.885
"31754",153717883,1.725
"31755",153717885,22.415
"31756",153717886,2.15
"31757",153717888,2.7
"31758",153717896,2.01
"31759",153717915,2.38
"31760",153717916,2.25
"31761",153717919,1.46
"31762",153717921,1.36
"31763",153717924,1.12
"31764",153717928,1.43
"31765",153717931,1.32
"31766",153717947,1.4
"31767",153717948,1.46
"31768",153717950,1.39
"31769",153717951,0.38
"31770",153717954,1.33
"31771",153717956,1.31
"31772",153717967,2.57
"31773",153717968,1.74
"31774",153717970,2.25
"31775",153717971,2.7
"31776",153717973,2.67
"31777",153717986,5.015
"31778",153717987,2.61
"31779",153717990,2.47
"31780",153717991,4.05
"31781",153717992,2.68
"31782",153717993,2.87
"31783",153717994,2.59
"31784",153717996,2.65
"31785",153718006,1.08
"31786",153718009,1.28
"31787",153718012,5.63
"31788",153718014,11.055
"31789",153718016,1.48
"31790",153718020,1.53
"31791",153718027,1.115
"31792",153718028,1.48
"31793",153718029,1.07
"31794",153718030,0.94
"31795",153718031,0.73
"31796",153718032,1.65
"31797",153718034,1.12
"31798",153718037,0.595
"31799",153718038,1.435
"31800",153718039,1.085
"31801",153718041,1.19
"31802",153718044,2.72
"31803",153718046,2.79
"31804",153718049,2.65
"31805",153718050,2.63
"31806",153718053,2.49
"31807",153718055,1.98
"31808",153718056,1.5
"31809",153718060,2.7
"31810",153718062,1.7
"31811",153718071,2.04
"31812",153718075,2.59
"31813",153718077,2.77
"31814",153718087,1.31
"31815",153718088,0.92
"31816",153718101,2.985
"31817",153718102,2.92
"31818",153718104,2.2575
"31819",153718105,2.26
"31820",153718108,3.435
"31821",153718109,2.075
"31822",153718110,2.99
"31823",153718111,2.65
"31824",153718112,2.56
"31825",153718113,1.72
"31826",153718114,1.41
"31827",153718118,1.7
"31828",153718125,1.46
"31829",153718127,2.23
"31830",153718128,2.22
"31831",153718132,2.22
"31832",153718133,1.99
"31833",153718136,2.03
"31834",153718139,1.39
"31835",153718140,2.06
"31836",153718141,1.92
"31837",153718144,0
"31838",153718146,0
"31839",153718147,0
"31840",153718148,0
"31841",153718151,1.28
"31842",153718152,0
"31843",153718157,0
"31844",153718158,0
"31845",153718160,0
"31846",153718180,2.12
"31847",153718182,2.15
"31848",153718184,2.22
"31849",153718185,0
"31850",153718187,2.55
"31851",153718214,2.565
"31852",153718235,2.77
"31853",153718237,2.42
"31854",153718258,1.79
"31855",153718262,2.945
"31856",153718263,2.11
"31857",153718266,2.56
"31858",153718268,2.41
"31859",153718269,1.99
"31860",153718330,2.4
"31861",153718346,2.93
"31862",153718347,3.03
"31863",153718350,1.53
"31864",153718351,1.13
"31865",153718352,1.41
"31866",153718360,2.28
"31867",153718361,2.44
"31868",153718362,0.92
"31869",153718369,0.2
"31870",153718370,0.48
"31871",153718371,0.225
"31872",153718372,0.015
"31873",153718374,0.06
"31874",153718376,0.01
"31875",153718377,0.1
"31876",153718378,0.03
"31877",153718379,1.39
"31878",153718380,1.45
"31879",153718383,1.59
"31880",153718387,0.74
"31881",153718389,1.88
"31882",153718391,0
"31883",153718392,0
"31884",153718394,0
"31885",153718395,1.53
"31886",153718402,0
"31887",153718404,0
"31888",153718405,0
"31889",153718407,0
"31890",153718408,0
"31891",153718409,1.36
"31892",153718411,1.68
"31893",153718427,0
"31894",153718428,0
"31895",153718433,0
"31896",153718435,0
"31897",153718452,0
"31898",153718456,0
"31899",153718457,0
"31900",153718458,0
"31901",153718459,0
"31902",153718461,0
"31903",153718466,0
"31904",153718507,1.13
"31905",153718508,0.44
"31906",153718511,0.58
"31907",153718512,0.85
"31908",153718513,1.09
"31909",153718542,0.98
"31910",153718544,22.4
"31911",153718549,0.88
"31912",153718550,0.97
"31913",153718562,1
"31914",153718564,0.71
"31915",153718585,0.73
"31916",153718586,0.85
"31917",153718600,0.91
"31918",153718615,0.7
"31919",153718618,1.07
"31920",153718620,0.5
"31921",153718623,0.97
"31922",153718629,1.05
"31923",153718641,1.01
"31924",153718646,10.31
"31925",153718652,1.26
"31926",153718655,1.09
"31927",153718659,0.67
"31928",153718660,0.97
"31929",153718661,0.19
"31930",153718662,0.98
"31931",153718665,0.37
"31932",153718666,0.14
"31933",153718667,0.16
"31934",153718673,0.21
"31935",153718674,0.32
"31936",153718677,0.58
"31937",153718679,1.67
"31938",153718682,1.75
"31939",153718683,0.135
"31940",153718684,31.23
"31941",153718685,2.82
"31942",153718688,1.8
"31943",153718694,1.73
"31944",153718700,0
"31945",153718702,0
"31946",153718703,4.38
"31947",153718705,1.64
"31948",153718707,1.58
"31949",153718709,2.635
"31950",153718710,2.79
"31951",153718711,1.85
"31952",153718712,2.64
"31953",153718713,2.225
"31954",153718714,3.175
"31955",153718716,2.43
"31956",153718719,2.07
"31957",153718730,1.175
"31958",153718731,0
"31959",153718733,0.38
"31960",153718736,2.29
"31961",153718742,2.295
"31962",153718744,1.995
"31963",153718746,1.84
"31964",153718756,2.57
"31965",153718758,0.6
"31966",153718760,0.48
"31967",153718785,2.44
"31968",153718792,2.915
"31969",153718793,2.42
"31970",153718802,2.81
"31971",153718851,0.17
"31972",153718870,2.56
"31973",153718871,2.99
"31974",153718872,2.38
"31975",153718873,2.95
"31976",153718879,2.255
"31977",153718881,2.61
"31978",153718973,2.73
"31979",153718980,2.96
"31980",153718995,2.95
"31981",153719035,2.16
"31982",153719053,16.43
"31983",153719142,1.08
"31984",153719146,1.14
"31985",153719148,1.11
"31986",153719150,0.88
"31987",153719151,1.03
"31988",153719154,1.11
"31989",153719157,0.08
"31990",153719159,0.93
"31991",153719166,0.95
"31992",153719167,0.68
"31993",153719168,0.31
"31994",153719169,1.63
"31995",153719170,3.29
"31996",153719171,0.05
"31997",153719172,1.01
"31998",153719176,1.09
"31999",153719177,1.18
"32000",153719178,1.25
"32001",153719180,1.1
"32002",153719183,0
"32003",153719185,0
"32004",153719186,1.13
"32005",153719218,1.12
"32006",153719219,0.14
"32007",153719221,1.15
"32008",153719248,0.91
"32009",153719249,0.85
"32010",153719257,0.32
"32011",153719259,1.23
"32012",153719262,2.94
"32013",153719263,3.26
"32014",153719264,2.49
"32015",153719266,0.77
"32016",153719285,0
"32017",153719286,0
"32018",153719289,0.93
"32019",153719290,0.505
"32020",153719293,0.89
"32021",153719294,3.54
"32022",153719296,1.28
"32023",153719297,0.34
"32024",153719298,1.79
"32025",153719300,0.96
"32026",153719301,0
"32027",153719303,0
"32028",153719307,0.03
"32029",153719309,1.24
"32030",153719310,0.59
"32031",153719312,1.44
"32032",153719317,2.9
"32033",153719345,3.015
"32034",153719347,2.55
"32035",153719351,3.53
"32036",153719352,1.585
"32037",153719353,3.48
"32038",153719355,0
"32039",153719361,2.81
"32040",153719363,2.49
"32041",153719367,2.84
"32042",153719368,0.02
"32043",153719369,202.22
"32044",153719378,2.52
"32045",153719379,2.22
"32046",153719380,2.58
"32047",153719384,2.54
"32048",153719386,2.21
"32049",153719387,2.67
"32050",153719389,2.58
"32051",153719390,2.44
"32052",153719394,1.12
"32053",153719395,1.46
"32054",153719396,0.82
"32055",153719397,0.98
"32056",153719398,0.91
"32057",153719399,0.77
"32058",153719401,0.64
"32059",153719402,0.81
"32060",153719404,1.21
"32061",153719405,0.6
"32062",153719406,1.085
"32063",153719407,0.76
"32064",153719414,2.2
"32065",153719415,0.55
"32066",153719416,4.16
"32067",153719419,2.55
"32068",153719420,2.31
"32069",153719422,1.68
"32070",153719424,1.77
"32071",153719426,1.47
"32072",153719428,1.36
"32073",153719429,1.05
"32074",153719430,1.97
"32075",153719431,0.65
"32076",153719434,1.385
"32077",153719436,1.05
"32078",153719438,0.82
"32079",153719439,0.87
"32080",153719440,0.865
"32081",153719441,0.69
"32082",153719442,1.145
"32083",153719444,1.13
"32084",153719448,1.04
"32085",153719450,0.1
"32086",153719452,0.955
"32087",153719453,1.89
"32088",153719454,1.1
"32089",153719459,1.565
"32090",153719460,7.505
"32091",153719461,0.91
"32092",153719462,1.995
"32093",153719463,1.67
"32094",153719464,1.4
"32095",153719467,1.25
"32096",153719468,1.06
"32097",153719470,1.04
"32098",153719471,1.89
"32099",153719474,1.89
"32100",153719477,4.78
"32101",153719479,2.19
"32102",153719480,1.46
"32103",153719481,1.37
"32104",153719482,1.295
"32105",153719484,1.13
"32106",153719485,0.335
"32107",153719487,1.11
"32108",153719490,0.72
"32109",153719491,0.61
"32110",153719492,1.27
"32111",153719493,1.315
"32112",153719494,0.255
"32113",153719495,0.4
"32114",153719496,0.46
"32115",153719497,0
"32116",153719499,0.875
"32117",153719500,0.72
"32118",153719501,0.99
"32119",153719502,1.58
"32120",153719504,1.1
"32121",153719505,1.27
"32122",153719507,1.03
"32123",153719510,0
"32124",153719512,0
"32125",153719513,0
"32126",153719514,2.7
"32127",153719516,0
"32128",153719517,0
"32129",153719519,0
"32130",153719521,0
"32131",153719524,1.12
"32132",153719526,0
"32133",153719527,0.195
"32134",153719528,0.095
"32135",153719529,0
"32136",153719530,0.68
"32137",153719531,1.06
"32138",153719532,0
"32139",153719533,1.22
"32140",153719534,1.09
"32141",153719537,0.56
"32142",153719538,0.375
"32143",153719542,0.475
"32144",153719543,0.6
"32145",153719544,0.95
"32146",153719546,0.31
"32147",153719547,1.1075
"32148",153719548,0.455
"32149",153719549,0.615
"32150",153719550,0.04
"32151",153719554,1.02
"32152",153719555,0.405
"32153",153719557,0.64
"32154",153719558,1.135
"32155",153719561,1
"32156",153719564,0.79
"32157",153719571,1.22
"32158",153719572,1.02
"32159",153719575,1.275
"32160",153719576,1.295
"32161",153719577,0.69
"32162",153719578,0.94
"32163",153719593,1.36
"32164",153719594,0.99
"32165",153719600,1
"32166",153719606,1.21
"32167",153719607,1.34
"32168",153719628,1.295
"32169",153719631,1.335
"32170",153719633,0.915
"32171",153719635,1.22
"32172",153719684,0.945
"32173",153719689,1.31
"32174",153719701,0.69
"32175",153719703,1.51
"32176",153719705,1.17
"32177",153719721,0
"32178",153719724,2.76
"32179",153719746,0
"32180",153719748,2.06
"32181",153719749,0
"32182",153719750,2.96
"32183",153719752,3.03
"32184",153719753,0
"32185",153719754,0
"32186",153719756,0
"32187",153719757,1.47
"32188",153719758,0
"32189",153719760,0.82
"32190",153719761,5.74
"32191",153719762,0
"32192",153719764,3.36
"32193",153719767,3.12
"32194",153719768,1.295
"32195",153719807,0.57
"32196",153719831,1.02
"32197",153719833,1.16
"32198",153719845,1.085
"32199",153719847,1.36
"32200",153719854,0
"32201",153719859,0
"32202",153719867,0
"32203",153719868,0
"32204",153719869,0
"32205",153719980,0.61
"32206",153719981,0.49
"32207",153719983,0.43
"32208",153720119,7.73
"32209",153720137,8.79
"32210",153720138,6.86
"32211",153720145,7.69
"32212",153720146,7.77
"32213",153720147,2.515
"32214",153720148,2.42
"32215",153720150,1.4
"32216",153720153,1.045
"32217",153720155,0.83
"32218",153720157,0.5225
"32219",153720158,1.05
"32220",153720160,0.61
"32221",153720161,0.735
"32222",153720162,0.64
"32223",153720166,0.64
"32224",153720167,0.54
"32225",153720168,0.91
"32226",153720169,0.99
"32227",153720170,0.44
"32228",153720176,0.58
"32229",153720178,1.1
"32230",153720180,1.05
"32231",153720181,0.28
"32232",153720182,1.01
"32233",153720185,0
"32234",153720186,0
"32235",153720202,0
"32236",153720204,0
"32237",153720216,0
"32238",153720218,0.735
"32239",153720220,1.04
"32240",153720221,1.105
"32241",153720223,0
"32242",153720226,0
"32243",153720227,0
"32244",153720228,0
"32245",153720229,0
"32246",153720230,0
"32247",153720232,0
"32248",153720233,0
"32249",153720234,0
"32250",153720235,0
"32251",153720236,0
"32252",153720237,0
"32253",153720240,0
"32254",153720241,1.33
"32255",153720242,1.115
"32256",153720243,0.99
"32257",153720244,0
"32258",153720246,0
"32259",153720247,0
"32260",153720250,0
"32261",153720251,0
"32262",153720253,0
"32263",153720254,0.67
"32264",153720255,0
"32265",153720256,0
"32266",153720257,0
"32267",153720258,0
"32268",153720259,0
"32269",153720260,0
"32270",153720263,0
"32271",153720264,0.29
"32272",153720265,0
"32273",153720266,0
"32274",153720267,0.315
"32275",153720268,0.12
"32276",153720269,1.01
"32277",153720270,1.265
"32278",153720271,0
"32279",153720272,0
"32280",153720273,0
"32281",153720274,0
"32282",153720276,1.21
"32283",153720277,0
"32284",153720278,0
"32285",153720279,0.835
"32286",153720280,0
"32287",153720281,1.025
"32288",153720283,1.1
"32289",153720285,1.085
"32290",153720290,0.9
"32291",153720291,1.065
"32292",153720292,1.25
